clue_numbers,solving_time_ms,backtrack_count,propagation_count
567823491194567328823194765782319654319456287456782913678231549231945876945678132,61,0.006,0,0
946823517823751469751946238237519684468237195519468372375194826194682753682375941,61,0.007,0,0
396284571482571693175693284863427159951368427724159368619832745238745916547916832,61,0.006,0,0
195874362487623195362951487873216954621549873954738621736192548548367219219485736,61,0.007,0,0
348967521697152384512438679926815437473296158185743962259381746831674295764529813,61,0.007,0,0
219745368836192745574368192162957483348621957795483621453816279681279534927534816,61,0.006,0,0
756819423819342567342756198563197284428563971197428635281634759634975812975281346,61,0.009,0,0
756832419832941567941756328275183946694275831183694752418569273327418695569327184,61,0.008,0,0
179463582463582179582179463347256918256918347918347256895731624624895731731624895,61,0.014,0,0
342168759795324168186759324274683591638591247519247683457832916823916475961475832,61,0.007,0,0
489573216375126894621984753942835671167249385538761429854317962713692548296458137,61,0.007,0,0
162974583947853216835126794359682147471395862628417935594238671716549328283761459,61,0.008,0,0
294358176176294358358176294439815627815627439627439815983561742561742983742983561,61,0.006,0,0
349618725572934861186257493865372914723149658491586237918765342234891576657423189,61,0.007,0,0
813524769967138254452679318396812547745963182281457693528746931139285476674391825,61,0.007,0,0
539216847216478953478539621362184579795362418184795236641857392923641785857923164,61,0.008,0,0
653427891819653472427819635178596243596234187234178569362741958985362714741985326,61,0.012,0,0
738629154962154387415387629389246571624571893157893246896412735241735968573968412,61,0.014,0,0
278613495594827631136459872761534289345298167982176543429781356653942718817365924,61,0.007,0,0
613759482248613597759248136874321659321965748965874213497182365182536974536497821,61,0.008,0,0
512976834843152769796483521165397482428615973937248156671839245254761398389524617,61,0.006,0,0
361452978879631245542789163936514782154827639287396451428973516615248397793165824,61,0.006,0,0
459678213867132459213594867985267341726413985341859726194785632578326194632941578,61,0.006,0,0
385219476467385291219467358654893127172654839893172645741536982928741563536928714,61,0.008,0,0
617354289928167345534298176762541938893672514451983627146835792279416853385729461,61,0.007,0,0
526948713489317256173652849312865497658794132947231568864179325235486971791523684,61,0.014,0,0
624795318795381642381624759472539186168472593539168427913846275846257931257913864,61,0.008,0,0
516948273723615489849327156167594328238761945495832617951483762384276591672159834,61,0.006,0,0
486357129912468753375921864691584372548273916237619485754132698869745231123896547,61,0.008,0,0
194327658327856491856194723971263845263548179548971362682415937739682514415739286,61,0.007,0,0
815627349439185627267349185194568732372914568658732914923451876786293451541876293,61,0.006,0,0
497365182563821479128794536271439658934586217685172943359618724742953861816247395,61,0.011,0,0
647891253325467819981235476879123564456789132213546798768912345192354687534678921,61,0.007,0,0
836154972279386415514729638168475293392618547745932861957263184623841759481597326,61,0.008,0,0
389172645456983127271654938928741563635829714147536892812467359593218476764395281,61,0.007,0,0
821439675756182439394675182175248963639517248482963517948356721563721894217894356,61,0.008,0,0
615948327984327651372651948567419283238576419491283576753164892146892735829735164,61,0.006,0,0
845716923761923854932854716174269538583147269296538147418672395359481672627395481,61,0.008,0,0
246197358853264971179835642985342716617958423324671589532416897461789235798523164,61,0.008,0,0
296734581437518629815692743681927354729345168543186972372451896154869237968273415,61,0.006,0,0
385612749479538216126947835251476983764389521893125674948253167532761498617894352,61,0.006,0,0
749365128365218479218749635521874396936521784874936251187493562493652817652187943,61,0.007,0,0
297465381645138279318927654982746135476513928153892467724651893839274516561389742,61,0.006,0,0
413986752896572413752143896967254138138697524524318967241839675389765241675421389,61,0.019,0,0
564139827827654319319287564195723648273468195648915273731842956482596731956371482,61,0.008,0,0
682174395539268417741953826397582164416739258825641973974325681168497532253816749,61,0.008,0,0
436517982298634157715892364384761529952483671167259843579328416823146795641975238,61,0.007,0,0
679381542254679813381254796843592167716843925592716438137428659428965371965137284,61,0.008,0,0
329641857146785239587923416958236174632417598714859362463178925871592643295364781,61,0.008,0,0
953164827461827359728359164619482735537916482284735916195648273846273591372591648,61,0.008,0,0
891352647647189523523764891754916382169238754382475169435697218976821435218543976,61,0.006,0,0
496125837783496251125783964679542183318679425542318796851937642937264518264851379,61,0.006,0,0
268915437437286951951473268372698514689541372514327689895134726726859143143762895,61,0.006,0,0
251678349867349512934512678186937254793254861425861937518796423679423185342185796,61,0.012,0,0
824791563635284197971365482246178935359426871718539624597643218463812759182957346,61,0.015,0,0
283169754475238961196457832617584293548392176329671485764825319852913647931746528,61,0.008,0,0
692873541738514296145269837519326478874951362263487915327148659481695723956732184,61,0.007,0,0
943128657657349821821756943438612579216975438579834216382561794794283165165497382,61,0.007,0,0
439152678215678394867394152352781946178946523694523781581467239923815467746239815,61,0.008,0,0
984573126375261948162489357298734561516892473437615289843157692751926834629348715,61,0.007,0,0
819754362623198547475236981587423196961875234342619758798542613254361879136987425,61,0.006,0,0
624931785193578462857246319419853276762194538385627941938765124241389657576412893,61,0.006,0,0
427568139391472658586319742213847596874956321965231487159723864648195273732684915,61,0.006,0,0
753214986124689375869573412372146598416895237985732641597321864648957123231468759,61,0.011,0,0
982613745163457289547892361821365974479281536635749128798126453354978612216534897,61,0.011,0,0
584927316631458792279163845816574923745239168392681457957312684468795231123846579,61,0.006,0,0
532714698986325147471869253769258431314697582825143976243971865658432719197586324,61,0.008,0,0
259713864137846952468925731392167485671458293584239176723681549945372618816594327,61,0.008,0,0
182543679796182354543796218258374961619258437374619825835467192467921583921835746,61,0.008,0,0
713962485629854137548371296361295748952487613874136529285743961437619852196528374,61,0.008,0,0
572439618816257493394681275281745936639128754457963182163872549728594361945316827,61,0.006,0,0
271435869354698712986127543427563981198742356635819274719254638863971425542386197,61,0.007,0,0
967532148148967532532148967479625381381479625625381479213894756756213894894756213,61,0.007,0,0
583921467192476853647835912319642578758193624264587139475318296926754381831269745,61,0.014,0,0
352981647674532819891764325923178564718456932546293781139847256265319478487625193,61,0.014,0,0
316459827278163594945782631621345789534978162897216453182634975759821346463597218,61,0.006,0,0
416873592295614873378592614764389251152467389983251467621748935539126748847935126,61,0.008,0,0
375268491268491375491375268829147536147536829536829147984713652713652984652984713,61,0.008,0,0
692875413341926875587413926138642597759381642264597381815234769976158234423769158,61,0.018,0,0
489267513267135948135489726371854269854692137692371485723518694518946372946723851,61,0.007,0,0
365728419287419536194536728643285197852197364971364285416853972538972641729641853,61,0.019,0,0
875214963124369587639785412417692358583147296962853741356478129291536874748921635,61,0.008,0,0
495876213132495687876132549649287351287513964513649728951764832328951476764328195,61,0.009,0,0
927156834615384729438279516184793652256841973379562481762415398541938267893627145,61,0.006,0,0
153769482842135976796824513675298134289341765314657829438516297561972348927483651,61,0.008,0,0
436295187718436952295718364623579418579841236841623795352987641987164523164352879,61,0.007,0,0
216347589598126473437958261721483695659271834843569712984615327372894156165732948,61,0.007,0,0
389164725752983416461257398948671253235849167176532984814726539627395841593418672,61,0.008,0,0
649831275572964813318257946495618327186372594723549681231795468864123759957486132,61,0.008,0,0
983267451145398726672514839729645318456183297831972564298756143314829675567431982,61,0.006,0,0
156329487923487651784651329312894576498576213675213894839745162547162938261938745,61,0.006,0,0
278935614461278359935461782354612897789354126612789543546127938893546271127893465,61,0.006,0,0
765924831924183657183765249376592184418376925592418763241837596837659412659241378,61,0.015,0,0
376825194941637825258194637512946378469378251783251946827519463634782519195463782,61,0.014,0,0
216748593784935126953261874132876459549123687867594312475319268391682745628457931,61,0.006,0,0
759836412386241795421579368517983246893624571264157839632415987145798623978362154,61,0.008,0,0
745389216162745938389162574853691742427853169691427385936214857214578693578936421,61,0.006,0,0
137628459268945173495317286846159732723486591519273864382564917971832645654791328,61,0.010,0,0
532816794861749532794523861189437256256198473473265189917354628628971345345682917,61,0.008,0,0
783946521946152837152783469839461275527839614461527398615278943278394156394615782,61,0.007,0,0
386419527419257836257386149592873614164592783873164952945728361631945278728631495,61,0.012,0,0
265849173498731652317526984174365829982417536653298741749153268531682497826974315,61,0.011,0,0
187436259436295178295187463613549782549728631728613594964852317371964825852371946,61,0.007,0,0
536471982471982536982536471719825364825364719364719825253647198647198253198253647,61,0.006,0,0
786349512521768349394512768452187693639425187178693425945271836217836954863954271,61,0.007,0,0
634127589172958436985643271729865143856314927341792658563471892298536714417289365,61,0.008,0,0
856239174741658293932147685684592317173486529295371468467825931528913746319764852,61,0.007,0,0
